파일명, 프레임 개수
vggsound_sparse_train_ice_cracking_83.mp4, 126
vggsound_sparse_train_lions_roaring_690.mp4, 126
vggsound_sparse_train_dog_barking_300.mp4, 126
vggsound_sparse_train_dog_barking_597.mp4, 125
vggsound_sparse_train_skateboarding_694.mp4, 125
vggsound_sparse_train_dog_barking_372.mp4, 125
vggsound_sparse_train_skateboarding_213.mp4, 125
vggsound_sparse_train_lions_roaring_686.mp4, 125
vggsound_sparse_train_people_eating_apple_19.mp4, 126
vggsound_sparse_train_ice_cracking_145.mp4, 126
vggsound_sparse_train_people_sneezing_87.mp4, 118
vggsound_sparse_train_chopping_wood_161.mp4, 125
vggsound_sparse_train_people_sneezing_304.mp4, 126
vggsound_sparse_train_chopping_wood_85.mp4, 126
vggsound_sparse_train_hammering_nails_267.mp4, 126
vggsound_sparse_train_people_sneezing_90.mp4, 125
vggsound_sparse_train_skateboarding_198.mp4, 125
vggsound_sparse_train_ice_cracking_66.mp4, 125
vggsound_sparse_train_people_sneezing_417.mp4, 125
vggsound_sparse_train_striking_bowling_36.mp4, 126
vggsound_sparse_train_people_sneezing_368.mp4, 125
vggsound_sparse_train_dog_barking_1.mp4, 125
vggsound_sparse_train_lions_roaring_36.mp4, 125
vggsound_sparse_train_lions_roaring_768.mp4, 125
vggsound_sparse_train_lions_roaring_314.mp4, 126
vggsound_sparse_train_hammering_nails_321.mp4, 125
vggsound_sparse_train_dog_barking_566.mp4, 125
vggsound_sparse_train_people_sneezing_335.mp4, 126
vggsound_sparse_train_dog_barking_393.mp4, 125
vggsound_sparse_train_playing_badminton_686.mp4, 126
vggsound_sparse_train_dog_barking_449.mp4, 126
vggsound_sparse_train_dog_barking_533.mp4, 125
vggsound_sparse_train_dog_barking_524.mp4, 125
vggsound_sparse_train_dog_barking_281.mp4, 125
vggsound_sparse_train_dog_barking_220.mp4, 125
vggsound_sparse_train_lions_roaring_369.mp4, 125
vggsound_sparse_train_playing_tennis_187.mp4, 125
vggsound_sparse_train_playing_badminton_691.mp4, 125
vggsound_sparse_train_skateboarding_579.mp4, 126
vggsound_sparse_train_ice_cracking_156.mp4, 125
vggsound_sparse_train_dog_barking_84.mp4, 125
vggsound_sparse_train_skateboarding_517.mp4, 126
vggsound_sparse_train_hammering_nails_216.mp4, 125
vggsound_sparse_train_lions_roaring_655.mp4, 126
vggsound_sparse_train_striking_bowling_176.mp4, 126
vggsound_sparse_train_skateboarding_439.mp4, 125
vggsound_sparse_train_dog_barking_145.mp4, 125
vggsound_sparse_train_people_sneezing_175.mp4, 125
vggsound_sparse_train_dog_barking_340.mp4, 125
vggsound_sparse_train_lions_roaring_393.mp4, 125
vggsound_sparse_train_skateboarding_28.mp4, 125
vggsound_sparse_train_playing_badminton_480.mp4, 125
vggsound_sparse_train_people_eating_apple_87.mp4, 125
vggsound_sparse_train_playing_badminton_18.mp4, 125
vggsound_sparse_train_playing_badminton_543.mp4, 125
vggsound_sparse_train_lions_roaring_440.mp4, 126
vggsound_sparse_train_skateboarding_156.mp4, 125
vggsound_sparse_train_lions_roaring_680.mp4, 125
vggsound_sparse_train_people_sneezing_224.mp4, 125
vggsound_sparse_train_ice_cracking_129.mp4, 126
vggsound_sparse_train_lions_roaring_170.mp4, 125
vggsound_sparse_train_skateboarding_545.mp4, 125
vggsound_sparse_train_playing_badminton_336.mp4, 125
vggsound_sparse_train_people_eating_apple_197.mp4, 125
vggsound_sparse_train_chopping_wood_132.mp4, 126
vggsound_sparse_train_playing_badminton_85.mp4, 125
vggsound_sparse_train_striking_bowling_14.mp4, 125
vggsound_sparse_train_lions_roaring_133.mp4, 126
vggsound_sparse_train_people_sneezing_456.mp4, 125
vggsound_sparse_train_chopping_wood_58.mp4, 125
vggsound_sparse_train_people_eating_crisps_248.mp4, 126
vggsound_sparse_train_skateboarding_210.mp4, 125
vggsound_sparse_train_skateboarding_588.mp4, 126
vggsound_sparse_train_playing_badminton_248.mp4, 125
vggsound_sparse_train_lions_roaring_390.mp4, 125
vggsound_sparse_train_skateboarding_631.mp4, 125
vggsound_sparse_train_chopping_wood_36.mp4, 125
vggsound_sparse_train_skateboarding_577.mp4, 125
vggsound_sparse_train_playing_badminton_137.mp4, 126
vggsound_sparse_train_lions_roaring_168.mp4, 125
vggsound_sparse_train_striking_bowling_89.mp4, 126
vggsound_sparse_train_playing_tennis_235.mp4, 125
vggsound_sparse_train_dog_barking_454.mp4, 125
vggsound_sparse_train_playing_badminton_367.mp4, 126
vggsound_sparse_train_lions_roaring_599.mp4, 126
vggsound_sparse_train_skateboarding_247.mp4, 125
vggsound_sparse_train_skateboarding_680.mp4, 126
vggsound_sparse_train_dog_barking_520.mp4, 125
vggsound_sparse_train_skateboarding_504.mp4, 125
vggsound_sparse_train_playing_badminton_159.mp4, 125
vggsound_sparse_train_playing_badminton_294.mp4, 126
vggsound_sparse_train_lions_roaring_5.mp4, 126
vggsound_sparse_train_playing_badminton_600.mp4, 125
vggsound_sparse_train_people_eating_crisps_34.mp4, 126
vggsound_sparse_train_people_eating_crisps_74.mp4, 126
vggsound_sparse_train_ice_cracking_134.mp4, 126
vggsound_sparse_train_dog_barking_342.mp4, 125
vggsound_sparse_train_ice_cracking_183.mp4, 125
vggsound_sparse_train_playing_badminton_467.mp4, 125
vggsound_sparse_train_lions_roaring_798.mp4, 125
vggsound_sparse_train_people_sneezing_18.mp4, 125
vggsound_sparse_train_people_eating_apple_238.mp4, 125
vggsound_sparse_train_playing_tennis_229.mp4, 126
vggsound_sparse_train_skateboarding_266.mp4, 125
vggsound_sparse_train_people_eating_apple_168.mp4, 125
vggsound_sparse_train_lions_roaring_496.mp4, 125
vggsound_sparse_train_playing_badminton_676.mp4, 125
vggsound_sparse_train_playing_badminton_3.mp4, 125
vggsound_sparse_train_playing_badminton_142.mp4, 125
vggsound_sparse_train_playing_tennis_41.mp4, 125
vggsound_sparse_train_lions_roaring_681.mp4, 125
vggsound_sparse_train_people_eating_crisps_142.mp4, 126
vggsound_sparse_train_skateboarding_586.mp4, 125
vggsound_sparse_train_playing_badminton_598.mp4, 125
vggsound_sparse_train_skateboarding_571.mp4, 126
vggsound_sparse_train_playing_tennis_183.mp4, 126
vggsound_sparse_train_ice_cracking_164.mp4, 125
vggsound_sparse_train_chopping_wood_20.mp4, 125
vggsound_sparse_train_lions_roaring_395.mp4, 125
vggsound_sparse_train_playing_badminton_452.mp4, 125
vggsound_sparse_train_playing_tennis_133.mp4, 125
vggsound_sparse_train_skateboarding_699.mp4, 126
vggsound_sparse_train_playing_badminton_649.mp4, 125
vggsound_sparse_train_skateboarding_541.mp4, 126
vggsound_sparse_train_chopping_wood_39.mp4, 125
vggsound_sparse_train_playing_badminton_578.mp4, 125
vggsound_sparse_train_people_sneezing_69.mp4, 125
vggsound_sparse_train_lions_roaring_702.mp4, 125
vggsound_sparse_train_lions_roaring_140.mp4, 125
vggsound_sparse_train_hammering_nails_97.mp4, 125
vggsound_sparse_train_ice_cracking_177.mp4, 125
vggsound_sparse_train_playing_badminton_72.mp4, 126
vggsound_sparse_train_people_sneezing_42.mp4, 126
vggsound_sparse_train_hammering_nails_441.mp4, 126
vggsound_sparse_train_people_sneezing_101.mp4, 125
vggsound_sparse_train_people_sneezing_434.mp4, 126
vggsound_sparse_train_skateboarding_719.mp4, 126
vggsound_sparse_train_skateboarding_422.mp4, 125
vggsound_sparse_train_playing_badminton_65.mp4, 125
vggsound_sparse_train_hammering_nails_128.mp4, 126
vggsound_sparse_train_lions_roaring_716.mp4, 126
vggsound_sparse_train_hammering_nails_422.mp4, 125
vggsound_sparse_train_striking_bowling_37.mp4, 126
vggsound_sparse_train_lions_roaring_744.mp4, 126
vggsound_sparse_train_playing_tennis_64.mp4, 126
vggsound_sparse_train_skateboarding_635.mp4, 125
vggsound_sparse_train_people_eating_crisps_18.mp4, 125
vggsound_sparse_train_people_eating_crisps_1.mp4, 125
vggsound_sparse_train_people_eating_apple_156.mp4, 126
vggsound_sparse_train_hammering_nails_159.mp4, 125
vggsound_sparse_train_lions_roaring_378.mp4, 125
vggsound_sparse_train_skateboarding_107.mp4, 126
vggsound_sparse_train_hammering_nails_258.mp4, 125
vggsound_sparse_train_people_eating_apple_18.mp4, 125
vggsound_sparse_train_people_eating_crisps_227.mp4, 125
vggsound_sparse_train_lions_roaring_535.mp4, 125
vggsound_sparse_train_playing_badminton_244.mp4, 125
vggsound_sparse_train_lions_roaring_489.mp4, 125
vggsound_sparse_train_dog_barking_310.mp4, 124
vggsound_sparse_train_playing_badminton_281.mp4, 126
vggsound_sparse_train_ice_cracking_50.mp4, 126
vggsound_sparse_train_playing_badminton_621.mp4, 125
vggsound_sparse_train_people_sneezing_376.mp4, 125
vggsound_sparse_train_skateboarding_590.mp4, 126
vggsound_sparse_train_skateboarding_693.mp4, 126
vggsound_sparse_train_skateboarding_514.mp4, 125
vggsound_sparse_train_lions_roaring_692.mp4, 125
vggsound_sparse_train_skateboarding_8.mp4, 125
vggsound_sparse_train_skateboarding_551.mp4, 126
vggsound_sparse_train_lions_roaring_438.mp4, 125
vggsound_sparse_train_lions_roaring_802.mp4, 125
vggsound_sparse_train_lions_roaring_619.mp4, 125
vggsound_sparse_train_ice_cracking_170.mp4, 125
vggsound_sparse_train_chopping_wood_119.mp4, 125
vggsound_sparse_train_skateboarding_171.mp4, 125
vggsound_sparse_train_people_sneezing_52.mp4, 125
vggsound_sparse_train_people_eating_apple_188.mp4, 125
vggsound_sparse_train_people_eating_apple_210.mp4, 126
vggsound_sparse_train_hammering_nails_31.mp4, 125
vggsound_sparse_train_lions_roaring_477.mp4, 125
vggsound_sparse_train_people_sneezing_438.mp4, 125
vggsound_sparse_train_playing_badminton_44.mp4, 125
vggsound_sparse_train_dog_barking_161.mp4, 125
vggsound_sparse_train_chopping_wood_111.mp4, 125
vggsound_sparse_train_playing_badminton_358.mp4, 125
vggsound_sparse_train_dog_barking_501.mp4, 125
vggsound_sparse_train_playing_badminton_449.mp4, 125
vggsound_sparse_train_playing_badminton_271.mp4, 116
vggsound_sparse_train_skateboarding_138.mp4, 125
vggsound_sparse_train_playing_tennis_61.mp4, 126
vggsound_sparse_train_people_sneezing_389.mp4, 125
vggsound_sparse_train_lions_roaring_632.mp4, 125
vggsound_sparse_train_playing_tennis_19.mp4, 125
vggsound_sparse_train_skateboarding_194.mp4, 125
vggsound_sparse_train_people_sneezing_183.mp4, 125
vggsound_sparse_train_chopping_wood_12.mp4, 126
vggsound_sparse_train_hammering_nails_315.mp4, 125
vggsound_sparse_train_hammering_nails_168.mp4, 125
vggsound_sparse_train_lions_roaring_206.mp4, 125
vggsound_sparse_train_hammering_nails_460.mp4, 126
vggsound_sparse_train_lions_roaring_491.mp4, 125
vggsound_sparse_train_playing_badminton_360.mp4, 126
vggsound_sparse_train_hammering_nails_197.mp4, 126
vggsound_sparse_train_playing_badminton_616.mp4, 125
vggsound_sparse_train_skateboarding_34.mp4, 126
vggsound_sparse_train_chopping_wood_106.mp4, 125
vggsound_sparse_train_playing_tennis_194.mp4, 126
vggsound_sparse_train_dog_barking_529.mp4, 125
vggsound_sparse_train_people_sneezing_229.mp4, 126
vggsound_sparse_train_lions_roaring_730.mp4, 125
vggsound_sparse_train_chopping_wood_152.mp4, 125
vggsound_sparse_train_skateboarding_351.mp4, 125
vggsound_sparse_train_playing_badminton_394.mp4, 125
vggsound_sparse_train_playing_badminton_470.mp4, 126
vggsound_sparse_train_playing_badminton_128.mp4, 125
vggsound_sparse_train_people_sneezing_319.mp4, 125
vggsound_sparse_train_playing_badminton_717.mp4, 125
vggsound_sparse_train_people_eating_crisps_77.mp4, 126
vggsound_sparse_train_lions_roaring_501.mp4, 125
vggsound_sparse_train_striking_bowling_156.mp4, 126
vggsound_sparse_train_lions_roaring_573.mp4, 125
vggsound_sparse_train_playing_badminton_354.mp4, 125
vggsound_sparse_train_playing_badminton_458.mp4, 125
vggsound_sparse_train_ice_cracking_110.mp4, 126
vggsound_sparse_train_people_eating_crisps_31.mp4, 125
vggsound_sparse_train_dog_barking_221.mp4, 89
vggsound_sparse_train_dog_barking_427.mp4, 126
vggsound_sparse_train_skateboarding_688.mp4, 125
vggsound_sparse_train_people_eating_apple_89.mp4, 125
vggsound_sparse_train_playing_badminton_580.mp4, 125
vggsound_sparse_train_dog_barking_354.mp4, 73
vggsound_sparse_train_skateboarding_49.mp4, 125
vggsound_sparse_train_playing_badminton_129.mp4, 126
vggsound_sparse_train_lions_roaring_118.mp4, 126
vggsound_sparse_train_chopping_wood_60.mp4, 125
vggsound_sparse_train_lions_roaring_748.mp4, 125
vggsound_sparse_train_people_eating_crisps_68.mp4, 126
vggsound_sparse_train_people_sneezing_135.mp4, 125
vggsound_sparse_train_dog_barking_450.mp4, 125
vggsound_sparse_train_hammering_nails_23.mp4, 125
vggsound_sparse_train_playing_badminton_527.mp4, 125
vggsound_sparse_train_playing_badminton_475.mp4, 126
vggsound_sparse_train_lions_roaring_152.mp4, 126
vggsound_sparse_train_playing_badminton_49.mp4, 125
vggsound_sparse_train_dog_barking_178.mp4, 125
vggsound_sparse_train_lions_roaring_740.mp4, 126
vggsound_sparse_train_people_sneezing_63.mp4, 125
vggsound_sparse_train_lions_roaring_365.mp4, 125
vggsound_sparse_train_lions_roaring_183.mp4, 125
vggsound_sparse_train_hammering_nails_301.mp4, 125
vggsound_sparse_train_skateboarding_404.mp4, 125
vggsound_sparse_train_people_eating_apple_232.mp4, 126
vggsound_sparse_train_ice_cracking_33.mp4, 126
vggsound_sparse_train_chopping_wood_7.mp4, 125
vggsound_sparse_train_hammering_nails_275.mp4, 125
vggsound_sparse_train_lions_roaring_55.mp4, 126
vggsound_sparse_train_lions_roaring_312.mp4, 125
vggsound_sparse_train_skateboarding_546.mp4, 125
vggsound_sparse_train_playing_badminton_40.mp4, 125
vggsound_sparse_train_ice_cracking_140.mp4, 125
vggsound_sparse_train_lions_roaring_359.mp4, 125
vggsound_sparse_train_ice_cracking_49.mp4, 125
vggsound_sparse_train_playing_tennis_47.mp4, 125
vggsound_sparse_train_lions_roaring_594.mp4, 126
vggsound_sparse_train_ice_cracking_152.mp4, 125
vggsound_sparse_train_dog_barking_407.mp4, 125
vggsound_sparse_train_people_eating_crisps_113.mp4, 125
vggsound_sparse_train_people_sneezing_131.mp4, 125
vggsound_sparse_train_people_eating_apple_13.mp4, 125
vggsound_sparse_train_lions_roaring_456.mp4, 125
vggsound_sparse_train_playing_badminton_723.mp4, 125
vggsound_sparse_train_dog_barking_312.mp4, 101
vggsound_sparse_train_playing_badminton_47.mp4, 125
vggsound_sparse_train_striking_bowling_158.mp4, 125
vggsound_sparse_train_people_sneezing_393.mp4, 125
vggsound_sparse_train_people_sneezing_217.mp4, 125
vggsound_sparse_train_skateboarding_556.mp4, 125
vggsound_sparse_train_skateboarding_473.mp4, 126
vggsound_sparse_train_playing_badminton_100.mp4, 125
vggsound_sparse_train_skateboarding_208.mp4, 125
vggsound_sparse_train_lions_roaring_715.mp4, 126
vggsound_sparse_train_playing_badminton_173.mp4, 126
vggsound_sparse_train_playing_tennis_116.mp4, 125
vggsound_sparse_train_hammering_nails_238.mp4, 126
vggsound_sparse_train_playing_tennis_45.mp4, 126
vggsound_sparse_train_people_sneezing_143.mp4, 125
vggsound_sparse_train_dog_barking_451.mp4, 126
vggsound_sparse_train_playing_tennis_91.mp4, 125
vggsound_sparse_train_lions_roaring_376.mp4, 126
vggsound_sparse_train_hammering_nails_416.mp4, 125
vggsound_sparse_train_lions_roaring_315.mp4, 126
vggsound_sparse_train_playing_badminton_364.mp4, 125
vggsound_sparse_train_playing_badminton_734.mp4, 125
vggsound_sparse_train_people_eating_apple_61.mp4, 125
vggsound_sparse_train_playing_badminton_391.mp4, 125
vggsound_sparse_train_hammering_nails_60.mp4, 126
vggsound_sparse_train_hammering_nails_300.mp4, 126
vggsound_sparse_train_dog_barking_177.mp4, 125
vggsound_sparse_train_people_sneezing_9.mp4, 125
vggsound_sparse_train_striking_bowling_50.mp4, 125
vggsound_sparse_train_ice_cracking_74.mp4, 125
vggsound_sparse_train_dog_barking_224.mp4, 125
vggsound_sparse_train_ice_cracking_130.mp4, 125
vggsound_sparse_train_people_eating_crisps_84.mp4, 125
vggsound_sparse_train_playing_badminton_350.mp4, 125
vggsound_sparse_train_skateboarding_217.mp4, 125
vggsound_sparse_train_playing_badminton_444.mp4, 125
vggsound_sparse_train_skateboarding_355.mp4, 126
vggsound_sparse_train_playing_tennis_142.mp4, 99
vggsound_sparse_train_playing_badminton_725.mp4, 125
vggsound_sparse_train_playing_badminton_451.mp4, 126
vggsound_sparse_train_people_sneezing_112.mp4, 125
vggsound_sparse_train_hammering_nails_106.mp4, 125
vggsound_sparse_train_dog_barking_280.mp4, 105
vggsound_sparse_train_lions_roaring_789.mp4, 126
vggsound_sparse_train_dog_barking_53.mp4, 125
vggsound_sparse_train_playing_badminton_45.mp4, 126
vggsound_sparse_train_skateboarding_475.mp4, 126
vggsound_sparse_train_people_eating_apple_162.mp4, 125
vggsound_sparse_train_ice_cracking_25.mp4, 125
vggsound_sparse_train_playing_tennis_247.mp4, 125
vggsound_sparse_train_lions_roaring_153.mp4, 125
vggsound_sparse_train_skateboarding_207.mp4, 125
vggsound_sparse_train_hammering_nails_211.mp4, 125
vggsound_sparse_train_lions_roaring_528.mp4, 125
vggsound_sparse_train_striking_bowling_44.mp4, 125
vggsound_sparse_train_skateboarding_361.mp4, 108
vggsound_sparse_train_dog_barking_557.mp4, 125
vggsound_sparse_train_skateboarding_24.mp4, 114
vggsound_sparse_train_hammering_nails_140.mp4, 125
vggsound_sparse_train_hammering_nails_220.mp4, 125
vggsound_sparse_train_people_sneezing_361.mp4, 126
vggsound_sparse_train_skateboarding_413.mp4, 126
vggsound_sparse_train_dog_barking_615.mp4, 125
vggsound_sparse_train_striking_bowling_95.mp4, 126
vggsound_sparse_train_playing_badminton_483.mp4, 125
vggsound_sparse_train_dog_barking_31.mp4, 84
vggsound_sparse_train_playing_badminton_78.mp4, 125
vggsound_sparse_train_dog_barking_83.mp4, 125
vggsound_sparse_train_people_eating_crisps_207.mp4, 125
vggsound_sparse_train_dog_barking_366.mp4, 125
vggsound_sparse_train_lions_roaring_241.mp4, 126
vggsound_sparse_train_skateboarding_263.mp4, 125
vggsound_sparse_train_playing_tennis_70.mp4, 126
vggsound_sparse_train_lions_roaring_513.mp4, 125
vggsound_sparse_train_lions_roaring_472.mp4, 125
vggsound_sparse_train_playing_tennis_95.mp4, 126
vggsound_sparse_train_people_eating_apple_241.mp4, 126
vggsound_sparse_train_lions_roaring_142.mp4, 125
vggsound_sparse_train_ice_cracking_73.mp4, 125
vggsound_sparse_train_people_eating_apple_109.mp4, 125
vggsound_sparse_train_playing_badminton_573.mp4, 125
vggsound_sparse_train_people_sneezing_160.mp4, 125
vggsound_sparse_train_ice_cracking_169.mp4, 125
vggsound_sparse_train_people_eating_apple_11.mp4, 125
vggsound_sparse_train_skateboarding_201.mp4, 125
vggsound_sparse_train_dog_barking_511.mp4, 125
vggsound_sparse_train_people_eating_apple_128.mp4, 126
vggsound_sparse_train_ice_cracking_28.mp4, 126
vggsound_sparse_train_playing_badminton_434.mp4, 125
vggsound_sparse_train_people_eating_apple_140.mp4, 126
vggsound_sparse_train_playing_badminton_565.mp4, 126
vggsound_sparse_train_dog_barking_550.mp4, 112
vggsound_sparse_train_playing_badminton_207.mp4, 126
vggsound_sparse_train_playing_badminton_524.mp4, 125
vggsound_sparse_train_skateboarding_491.mp4, 125
vggsound_sparse_train_skateboarding_461.mp4, 126
vggsound_sparse_train_people_eating_crisps_16.mp4, 125
vggsound_sparse_train_skateboarding_79.mp4, 125
vggsound_sparse_train_people_sneezing_330.mp4, 125
vggsound_sparse_train_lions_roaring_159.mp4, 126
vggsound_sparse_train_playing_badminton_732.mp4, 125
vggsound_sparse_train_striking_bowling_29.mp4, 125
vggsound_sparse_train_people_eating_crisps_231.mp4, 125
vggsound_sparse_train_playing_badminton_1.mp4, 125
vggsound_sparse_train_skateboarding_608.mp4, 125
vggsound_sparse_train_dog_barking_151.mp4, 125
vggsound_sparse_train_hammering_nails_443.mp4, 61
vggsound_sparse_train_dog_barking_64.mp4, 125
vggsound_sparse_train_hammering_nails_350.mp4, 125
vggsound_sparse_train_striking_bowling_155.mp4, 126
vggsound_sparse_train_hammering_nails_360.mp4, 125
vggsound_sparse_train_lions_roaring_644.mp4, 125
vggsound_sparse_train_people_sneezing_409.mp4, 125
vggsound_sparse_train_playing_tennis_257.mp4, 125
vggsound_sparse_train_chopping_wood_150.mp4, 125
vggsound_sparse_train_playing_tennis_167.mp4, 125
vggsound_sparse_train_skateboarding_179.mp4, 126
vggsound_sparse_train_playing_badminton_541.mp4, 125
vggsound_sparse_train_lions_roaring_4.mp4, 125
vggsound_sparse_train_playing_badminton_646.mp4, 125
vggsound_sparse_train_dog_barking_121.mp4, 121
vggsound_sparse_train_lions_roaring_244.mp4, 125
vggsound_sparse_train_dog_barking_554.mp4, 125
vggsound_sparse_train_playing_tennis_146.mp4, 125
vggsound_sparse_train_lions_roaring_737.mp4, 125
vggsound_sparse_train_hammering_nails_86.mp4, 125
vggsound_sparse_train_people_eating_crisps_245.mp4, 121
vggsound_sparse_train_people_eating_crisps_41.mp4, 125
vggsound_sparse_train_lions_roaring_668.mp4, 125
vggsound_sparse_train_hammering_nails_354.mp4, 125
vggsound_sparse_train_chopping_wood_23.mp4, 125
vggsound_sparse_train_people_eating_apple_105.mp4, 125
vggsound_sparse_train_hammering_nails_404.mp4, 126
vggsound_sparse_train_dog_barking_299.mp4, 126
vggsound_sparse_train_lions_roaring_467.mp4, 126
vggsound_sparse_train_playing_badminton_497.mp4, 125
vggsound_sparse_train_skateboarding_397.mp4, 126
vggsound_sparse_train_people_eating_crisps_203.mp4, 125
vggsound_sparse_train_lions_roaring_178.mp4, 125
vggsound_sparse_train_dog_barking_185.mp4, 125
vggsound_sparse_train_people_eating_apple_46.mp4, 126
vggsound_sparse_train_playing_badminton_520.mp4, 125
vggsound_sparse_train_people_eating_crisps_111.mp4, 125
vggsound_sparse_train_people_eating_crisps_149.mp4, 126
vggsound_sparse_train_playing_tennis_18.mp4, 125
vggsound_sparse_train_playing_tennis_118.mp4, 126
vggsound_sparse_train_lions_roaring_540.mp4, 126
vggsound_sparse_train_skateboarding_264.mp4, 125
vggsound_sparse_train_hammering_nails_260.mp4, 125
vggsound_sparse_train_people_eating_crisps_159.mp4, 125
vggsound_sparse_train_playing_badminton_514.mp4, 125
vggsound_sparse_train_playing_tennis_149.mp4, 125
vggsound_sparse_train_people_eating_crisps_5.mp4, 126
vggsound_sparse_train_dog_barking_170.mp4, 125
vggsound_sparse_train_people_sneezing_70.mp4, 125
vggsound_sparse_train_dog_barking_296.mp4, 125
vggsound_sparse_train_ice_cracking_17.mp4, 125
vggsound_sparse_train_playing_tennis_126.mp4, 126
vggsound_sparse_train_playing_badminton_110.mp4, 126
vggsound_sparse_train_skateboarding_421.mp4, 125
vggsound_sparse_train_lions_roaring_6.mp4, 125
vggsound_sparse_train_dog_barking_197.mp4, 125
vggsound_sparse_train_people_sneezing_320.mp4, 125
vggsound_sparse_train_skateboarding_181.mp4, 125
vggsound_sparse_train_striking_bowling_52.mp4, 125
vggsound_sparse_train_people_sneezing_93.mp4, 125
vggsound_sparse_train_skateboarding_43.mp4, 126
vggsound_sparse_train_dog_barking_260.mp4, 125
vggsound_sparse_train_lions_roaring_582.mp4, 126
vggsound_sparse_train_hammering_nails_428.mp4, 125
vggsound_sparse_train_people_sneezing_299.mp4, 126
vggsound_sparse_train_lions_roaring_691.mp4, 125
vggsound_sparse_train_skateboarding_371.mp4, 126
vggsound_sparse_train_people_sneezing_347.mp4, 126
vggsound_sparse_train_hammering_nails_473.mp4, 125
vggsound_sparse_train_people_sneezing_455.mp4, 126
vggsound_sparse_train_skateboarding_293.mp4, 125
vggsound_sparse_train_people_sneezing_206.mp4, 125
vggsound_sparse_train_dog_barking_90.mp4, 125
vggsound_sparse_train_skateboarding_600.mp4, 125
vggsound_sparse_train_ice_cracking_187.mp4, 125
vggsound_sparse_train_lions_roaring_606.mp4, 126
vggsound_sparse_train_skateboarding_677.mp4, 125
vggsound_sparse_train_people_sneezing_392.mp4, 125
vggsound_sparse_train_lions_roaring_383.mp4, 125
vggsound_sparse_train_skateboarding_17.mp4, 125
vggsound_sparse_train_playing_badminton_292.mp4, 125
vggsound_sparse_train_dog_barking_125.mp4, 116
vggsound_sparse_train_people_sneezing_397.mp4, 125
vggsound_sparse_train_people_eating_crisps_204.mp4, 125
vggsound_sparse_train_skateboarding_448.mp4, 125
vggsound_sparse_train_playing_badminton_199.mp4, 126
vggsound_sparse_train_people_sneezing_402.mp4, 126
vggsound_sparse_train_playing_badminton_54.mp4, 125
vggsound_sparse_train_dog_barking_542.mp4, 126
vggsound_sparse_train_playing_badminton_630.mp4, 126
vggsound_sparse_train_skateboarding_427.mp4, 125
vggsound_sparse_train_lions_roaring_487.mp4, 125
vggsound_sparse_train_dog_barking_602.mp4, 126
vggsound_sparse_train_dog_barking_242.mp4, 125
vggsound_sparse_train_playing_badminton_643.mp4, 126
vggsound_sparse_train_skateboarding_533.mp4, 125
vggsound_sparse_train_lions_roaring_436.mp4, 125
vggsound_sparse_train_people_eating_apple_25.mp4, 125
vggsound_sparse_train_dog_barking_351.mp4, 125
vggsound_sparse_train_playing_tennis_242.mp4, 125
vggsound_sparse_train_ice_cracking_114.mp4, 125
vggsound_sparse_train_playing_badminton_708.mp4, 125
vggsound_sparse_train_people_eating_crisps_83.mp4, 126
vggsound_sparse_train_lions_roaring_51.mp4, 125
vggsound_sparse_train_ice_cracking_115.mp4, 126
vggsound_sparse_train_playing_tennis_148.mp4, 125
vggsound_sparse_train_dog_barking_111.mp4, 125
vggsound_sparse_train_playing_badminton_328.mp4, 125
vggsound_sparse_train_lions_roaring_245.mp4, 125
vggsound_sparse_train_playing_tennis_57.mp4, 125
vggsound_sparse_train_playing_tennis_46.mp4, 126
vggsound_sparse_train_skateboarding_395.mp4, 125
vggsound_sparse_train_playing_badminton_479.mp4, 125
vggsound_sparse_train_skateboarding_47.mp4, 125
vggsound_sparse_train_dog_barking_577.mp4, 126
vggsound_sparse_train_skateboarding_340.mp4, 125
vggsound_sparse_train_hammering_nails_458.mp4, 125
vggsound_sparse_train_ice_cracking_122.mp4, 125
vggsound_sparse_train_playing_badminton_329.mp4, 125
vggsound_sparse_train_playing_badminton_666.mp4, 125
vggsound_sparse_train_skateboarding_323.mp4, 126
vggsound_sparse_train_playing_badminton_300.mp4, 126
vggsound_sparse_train_lions_roaring_556.mp4, 125
vggsound_sparse_train_striking_bowling_58.mp4, 125
vggsound_sparse_train_playing_tennis_230.mp4, 126
vggsound_sparse_train_playing_tennis_3.mp4, 125
vggsound_sparse_train_hammering_nails_124.mp4, 125
vggsound_sparse_train_lions_roaring_433.mp4, 125
vggsound_sparse_train_playing_badminton_426.mp4, 126
vggsound_sparse_train_people_eating_apple_183.mp4, 126
vggsound_sparse_train_people_sneezing_239.mp4, 125
vggsound_sparse_train_hammering_nails_311.mp4, 125
vggsound_sparse_train_chopping_wood_14.mp4, 125
vggsound_sparse_train_lions_roaring_747.mp4, 126
vggsound_sparse_train_skateboarding_643.mp4, 126
vggsound_sparse_train_dog_barking_48.mp4, 125
vggsound_sparse_train_skateboarding_717.mp4, 125
vggsound_sparse_train_playing_tennis_154.mp4, 125
vggsound_sparse_train_lions_roaring_574.mp4, 126
vggsound_sparse_train_lions_roaring_343.mp4, 126
vggsound_sparse_train_dog_barking_163.mp4, 125
vggsound_sparse_train_lions_roaring_605.mp4, 126
vggsound_sparse_train_people_eating_crisps_4.mp4, 125
